name,longitude,latitude
Valero,-120.4569042,36.8572124
Valero,-120.374055,36.7502829
Valero,-119.6236784,36.9705709
Shell,-119.7109879,36.9906027
Kwik Serve,-120.0567585,36.9741606
Country Club 26,-120.0738833,36.9966244
Valero,-120.0737991,36.996025
Mann's Gasoline,-120.0628841,36.9741664
76,-122.3394911,37.5208616
Valero,-121.285433,37.9357052
Chevron,-121.2565478,37.9651731
Valero,-121.2922348,37.9600094
Beason,-121.2612418,37.9770352
Shell,-121.2601377,38.0208315
Sinclair,-121.314607,38.0214597
Tehachapi Fastrip,-118.4672816,35.1245434
Wild Rose Texaco,-118.494331,35.1246553
76,-122.3149618,37.5526116
,-118.5271897,34.048261
Shell,-121.2660101,38.5903938
Chevron,-121.0987047,38.4960179
Tower,-121.1453546,38.1663537
Shell,-122.4072293,37.6480514
Shell,-121.4116686,38.5739204
,-121.6129305,39.7701045
,-118.3781636,33.9457481
ARCO AM/PM,-120.8887113,37.5362722
,-118.1852891,33.804691
Chevron,-121.2164538,38.6291946
76,-121.1794677,38.6846239
Chevron,-121.1785657,38.6843793
Chevron,-120.0252859,39.2373006
Shell,-117.4517632,34.4268227
,-117.1750724,32.773751
76,-117.1595177,32.8213401
7-Eleven,-117.6883634,33.9718597
AMPM,-117.6893884,33.9720282
Costco Gasoline,-117.7434767,34.0140026
76,-117.6628374,33.9303626
76,-120.9505022,39.0956182
Costco Gasoline,-121.298773,38.6906489
Flyers,-119.3134866,36.3132149
Norco Texaco,-118.9772004,37.6492331
,-119.5716564,37.3136055
,-121.4356028,37.7636988
Maidu Market,-121.0795582,38.8792589
Shell,-121.4781834,38.4079833
Arco,-118.7967499,34.2721188
,-122.0342191,37.9591159
,-119.650301,35.6155975
,-119.6501706,35.6158584
Chevron,-121.9584304,38.0264925
Arco,-121.4296477,38.6477087
Shell,-121.8715602,37.6997437
Exxon,-122.1296,37.7049368
76,-122.1286955,37.7058048
Chevron,-118.7532727,35.2948624
,-119.0705359,34.2163066
,-119.0688649,34.2170681
7-Eleven,-118.1641791,34.0904278
Valero,-121.4149856,38.5886289
76,-121.9650275,37.3296615
,-121.5624068,40.5307464
Valero,-121.9828212,36.9759618
Harbor Way Mart,-122.3596357,37.9248192
Arco,-122.3223504,37.9256973
Mobil,-118.3942921,33.9835411
Arco,-120.8885188,37.5357306
The Chairs - BMWOCSD,-116.6722766,33.109286
USA Gas,-117.0335753,32.7604324
,-121.0007184,37.9303102
Indian Trading Center,-119.2479402,36.740584
Rotten Robbie,-121.9432557,37.2940251
76,-120.103113,36.07528
,-118.2372816,34.0584589
Chevron,-118.794879,34.2812705
,-120.6576226,35.6455507
,-120.6575072,35.6450718
Mobile,-119.2153973,35.270353
Shell,-121.9229994,37.5390787
Mobile,-119.0272204,35.2670996
Shell,-119.0270041,35.2670321
76,-119.7716351,36.7077636
College Chevron,-122.442555,38.5725357
Fathom Marine,-122.3781763,37.664141
76,-118.3586635,34.0763657
Shell,-121.972495,37.5056927
Shell,-121.9532973,37.3877557
Valero,-116.5844077,34.0437831
K,-116.5832744,34.0448032
Valero,-116.4486605,34.1190717
Valero,-116.3155348,34.1352872
,-120.8452817,38.481505
Chevron,-121.4296323,38.6445718
Costco Gasoline,-117.0771719,32.9861207
76,-118.3781926,33.9451423
76,-116.3127678,34.1351662
Bassett's Station,-120.5918705,39.6176363
,-121.9320174,37.3049101
,-116.9975889,32.7146803
Shop N Save,-121.4239588,36.8530355
,-115.4656946,32.6935704
76,-121.90983,37.4278417
Valero,-119.790018,36.8298944
,-121.078682,38.8963676
,-118.9116008,34.1827323
,-120.9495535,39.9379588
Chevron,-120.9507282,39.9382778
ARCO,-116.9627452,32.8187155
USA Gasoline,-116.9620424,32.8188394
Eddie's 76,-122.4912887,37.6495078
,-120.0300411,39.2375669
Mobil,-118.3707972,33.9631675
76,-118.375867,34.0592789
76,-118.6056125,34.2497622
Arco,-118.3347563,34.0252954
Chevron,-118.3354843,34.0258355
76,-118.308685,34.0180089
Markleeville Gas Station,-119.7806404,38.6955567
,-117.294493,34.0914268
,-118.2612512,34.0684546
Arco,-117.2082874,34.1075369
Chevron,-117.1943381,34.1078532
Circle K,-117.1219218,34.0701391
Valero,-117.1335398,34.0702438
Chevron,-121.8043512,37.6511417
Arco,-117.1365323,34.0703372
76,-117.1385727,34.0699035
Shell,-122.4911319,37.651356
,-116.8692113,32.9342126
Shell,-117.2127357,32.7503678
,-121.1418567,37.7392402
,-122.3178956,37.8672778
,-117.9072529,33.6960905
,-117.9081623,33.6961293
QwikStop,-120.9931665,37.6091441
Mobile,-120.9930859,37.6051972
Valero,-120.9538049,37.5898498
Valero,-121.1270177,37.4732872
Valero,-116.4406426,34.2313836
Olsen Gas & Liquor,-120.9941369,37.6083017
Arco,-120.9941932,37.5980677
Spirit,-116.4402288,34.2473145
Chevron,-119.8286328,36.7571462
Best Gas 4 Less,-120.9932726,37.6120128
Chevron,-121.0033042,37.6350052
Valero,-120.9943284,37.5663285
Shell,-121.5218164,38.5695556
Chevron,-121.5550093,38.5914516
,-121.5904531,38.1504389
,-120.4850987,35.0361637
76,-117.2080648,34.0707881
Shell,-117.5598661,34.0645435
Mobil,-117.5216948,33.8215214
,-119.7367334,36.7654363
Arco,-117.4172897,34.137854
Arco,-117.3709888,34.1344239
Circle K,-117.2527052,34.1410861
Shell,-117.2527305,34.1436467
Valero,-117.2521864,34.1410484
76,-117.2526787,34.1416481
Arco,-117.435349,34.1209063
Chevron,-117.2790465,34.1646458
Mobil,-117.2789545,34.144359
Valero,-117.2226252,34.2296095
Mobil,-122.6338549,41.7401242
Mobil,-122.2284072,40.1789559
Mobil,-119.2190622,35.2672905
Mobil,-118.5673782,34.3789219
Mobil,-118.4783414,34.3038635
Shell,-117.2029116,32.7906454
Shell,-120.6875711,35.1632422
Arco,-121.8971393,37.3502919
Spartan,-121.8907943,37.3533503
Penny Wise,-119.7929508,36.7501716
,-119.8162653,38.7572116
Shell,-118.904852,36.4395498
Flyers CFN,-121.8490134,37.3101367
Howard's Fast Trip,-117.6873496,35.6148619
Sage Mart,-117.6880519,35.6367797
PG&E San Jose Service Center,-121.9079792,37.3372051
Shall Gas,-118.2501766,34.024586
,-121.8450052,37.2879344
Shell,-121.869722,37.6627757
76,-121.8699834,37.663446
Pleasanton Gas Station,-121.8750668,37.6627459
,-119.7278606,36.7938367
Arco,-118.3581788,33.988868
,-119.3501026,36.3241428
Mobil,-117.953922,33.7021297
,-117.9539202,33.7023112
Sly Park Resort,-120.5701258,38.7250291
,-121.9386939,37.3386373
Mobil,-117.7585964,33.9950154
76,-121.9005705,37.3242547
Mobil,-117.1714319,32.7250687
,-117.3178936,34.5167723
SAP Vehicles Network Demo - Gas Station,-122.1453656,37.3980324
Valero,-121.8448113,37.3384449
,-122.4064628,37.6310679
,-114.6014298,33.6174026
Arco,-117.9860361,34.1392416
,-118.1692843,33.9034461
Gastrak of Calexico,-115.389135,32.6821482
Arco,-121.8360309,37.3151126
Grizzly Gas,-119.9658073,37.4850911
,-121.9419216,37.5135178
76,-117.541131,34.992065
Mobil,-117.9714301,33.7155045
Chevron,-117.972298,33.7154956
Fastrip Food Store,-117.6704759,35.6173228
Arco,-116.9310748,32.8000072
Costco Gasoline,-116.3889626,33.8025076
Shell,-124.1488659,40.8048439
76,-118.8530859,34.7968297
Chevron,-121.2941568,37.9371022
Valero,-121.3345942,37.9649893
Shell,-122.0343438,38.2903345
Mobile,-121.0573224,38.9256982
Silicon Valley Market & Gas,-121.9352497,37.3238951
,-120.0421111,38.4619794
,-120.6536868,35.6452346
USA Gasoline,-115.3799243,32.6857096
,-114.5748498,34.1886187
Shell,-114.5703842,33.6112184
,-114.571223,33.6104149
Arco,-117.3503064,34.0014601
7-Eleven,-117.57652,34.0330116
Chevron,-118.2404758,34.2119439
,-119.0113027,35.2109993
Chevron,-118.4519728,33.9940575
Renner Petroleum,-124.101613,40.9558553
76,-124.101304,40.9418748
Chevron,-122.3150613,41.3119722
Shell,-122.313381,41.3122264
Safeway Fuel Center,-122.2778365,37.7849504
,-118.6063109,34.180697
,-117.3989213,34.3226574
Petro,-122.196289,39.9060881
Chevron,-116.5012784,33.88329
Arco,-116.388748,33.8086896
,-121.3297564,35.781447
,-121.3298504,35.7814539
,-115.4984574,32.6695712
Chevron,-118.2620798,34.0336409
Pintor's,-120.6075,35.391561
,-117.1706224,32.7862839
Shell:,-121.2963529,37.9741382
Arco,-121.6049942,36.6804626
Star 1 Gas,-121.6267952,36.6763627
Shell,-121.6398327,36.6770765
Valero,-121.6378909,36.7343647
Hardy's Gas & Snacks,-121.2946275,37.9671299
Valero,-121.8812386,37.4032381
Shell,-121.2962931,37.9271473
Arco,-121.2933585,37.937312
Shell,-121.295348,37.9368876
Chevron,-121.2941293,37.9372021
Shell,-118.2150633,33.7895849
,-118.0285916,33.8102154
,-122.3478915,37.9355735
,-116.9878516,32.5675334
,-116.996512,32.5677206
C Stop,-121.8348685,37.2787865
Shell,-117.0637678,34.0041429
,-117.3688824,33.1835549
Tower Mart,-122.6750797,39.0213754
Chevron,-122.6598394,39.0258058
Lightel's Food & Fuel,-123.206508,39.1930697
,-123.0990167,39.3220323
Arco,-122.170035,37.7443947
Valero,-122.2382006,37.7837683
76,-122.2386405,37.7840565
,-121.9076594,36.5377883
,-121.0800059,38.8969802
,-116.7162154,33.748008
Chevron,-120.9359378,38.3537424
Shell,-120.9356834,38.3545896
Shell,-121.2563025,36.3384506
Chevron,-124.1005682,40.9357345
Chevron,-119.1103429,35.3838836
,-122.2882805,37.8021497
,-117.0845386,32.5766953
Mobil,-122.277807,37.8254949
,-120.8126183,38.6953736
,-120.8098966,38.69526
,-120.8112647,38.6953055
,-120.8407856,38.7128082
,-120.9365539,38.6612728
,-120.9363715,38.6622027
Sam's Club,-118.0297223,34.0927515
,-118.1320867,34.1481285
,-118.2435244,34.034129
,-119.7177367,36.793676
,-119.675707,36.808931
Shell,-121.5322192,37.7228477
76,-121.5370686,37.7191094
Shell,-122.253397,37.7956759
ARCO,-122.195633,37.7449796
Shell,-122.1956864,37.7442496
Stonyford General Store,-122.5445341,39.3753071
Shell,-116.4585498,33.7998657
,-121.971175,38.881225
Arco,-117.121671,33.1307881
Arco,-117.207274,33.5640823
Arco,-117.2750406,33.6272321
Arco,-117.299309,33.6608072
Arco,-117.5061315,33.8068515
Arco,-117.558041,33.9369879
Arco,-117.5546065,34.0485869
Arco,-117.1767028,33.5992378
Arco,-117.1891398,33.6846292
Arco,-117.153172,33.6854815
Arco,-117.153494,33.7427422
Arco,-116.9762371,33.7297109
AM/PM,-117.0062853,33.7441693
Arco,-117.2308559,33.8013103
Arco,-117.2551343,33.8407433
Arco,-117.285666,33.9172584
Arco,-117.2349676,32.7987962
USA Gasoline,-116.4228509,34.1210237
76,-117.1650829,33.1413505
Shell,-117.2094646,33.1308483
Arco,-118.1897731,33.8192266
Arco,-118.4872168,34.0093164
Arco,-118.3389105,34.0941907
Arco,-118.3228144,34.1050742
Arco,-118.2685405,34.0701658
Arco,-117.8360561,33.7881369
Arco,-117.8570883,33.8516253
Arco,-117.8793366,33.8742046
Arco,-117.8461306,34.0032897
Arco,-117.888171,33.9959066
Arco,-117.9322012,33.9913374
Arco,-117.965344,34.0052759
Arco,-118.070734,33.9947978
Arco,-118.0827102,33.9667449
Arco,-118.4487158,34.2746673
Arco,-118.4596779,34.3243071
Arco,-118.5413432,34.423014
Arco,-118.4736488,34.400043
Arco,-119.6572552,35.6150738
Valero,-120.1649599,36.1365235
Arco,-121.3135782,37.9545271
Arco,-121.3571516,38.020822
Arco,-121.5900431,38.6780783
Chevron,-121.7272767,38.6767114
Chevron,-121.7473237,38.6768985
Arco,-122.2116258,39.5244952
Arco,-122.2404506,40.1956332
Shell,-122.3821449,40.8919899
Chevron,-122.3346872,40.7052284
Sprint,-122.3857913,41.422278
,-122.6094057,41.6662978
Valero,-122.6394031,41.7185644
Texaco,-122.6345982,41.7310265
Chevron,-122.6353405,41.7306059
Chevron,-122.5632479,41.9008381
Valero,-119.3148074,36.3568606
Seminary Gas,-122.1741516,37.7801835
Arco,-122.1520498,37.7428709
Mobile Oil 12746,-118.4641112,34.405477
Arco,-118.3752426,33.7769354
Arco,-118.4278505,33.996759
Shell,-122.1483265,37.727359
,-116.3726823,33.2563695
,-117.0342895,33.2188863
Shell,-116.9541829,33.2659265
,-121.3649535,38.5959297
,-121.3648682,38.5953112
,-118.8743415,34.2852376
76,-116.5457821,33.9067001
Arco,-121.4853937,38.5595388
Chevron,-121.9668846,38.3641102
Chevron,-122.2122822,37.7746992
,-118.4138843,34.0091619
,-117.3625178,33.1752714
Chevron,-117.0831778,32.9771994
76,-121.9563461,37.2484437
Mobil,-117.8686413,35.7025343
Furnace Creek Gas Station,-116.8657224,36.4600491
Shell,-117.394611,35.7476532
Shell,-121.4753545,38.5409667
Pomo Pumps,-122.8822609,39.1398722
Chevron,-122.9201755,39.1630148
Rancher's Market,-118.2889471,34.6183331
ARCO,-117.9051155,33.8469415
,-121.2965403,38.5927097
76,-121.2716343,38.6049253
Chevron,-119.3277811,35.6011039
Chevron Santa Rosa,-122.735887,38.4800462
Chevron,-118.1335359,33.8745983
Panamint Springs Resort Fuel,-117.4675813,36.3392908
ARCO,-118.5363169,34.1796203
76,-117.1489435,32.7116851
Chevron,-116.3940959,33.7211366
Shell,-118.2988625,33.8580139
Mobil,-118.3087981,33.858664
76,-118.238772,34.0272046
Shell,-118.405398,35.6391305
Mobil,-121.319985,38.5810427
Shell,-121.3589315,38.561556
,-121.2911382,38.6107749
,-122.2652549,37.386574
76,-121.7849702,37.9943742
Stage Stop,-119.9693599,37.4884848
Eagle Gas,-122.217149,37.7703521
,-118.2656838,34.1247061
,-118.2664923,34.1248341
,-118.2660505,34.1251194
,-118.5276021,34.1658626
,-118.5269394,34.1650183
,-118.5268906,34.1656406
QuikStop,-122.2291343,37.7992357
,-122.7116348,38.3635593
Chevron,-118.805865,34.146407
Valero,-121.311438,37.9337453
Chevron,-120.8488035,37.4493357
Gas 4 Less,-121.2940174,37.9120987
76,-118.256979,33.831966
Alameda County Fueling Station,-122.265568,37.8010492
Valero,-121.6524918,36.68438
USA Gasoline,-117.9603095,34.0903816
Chevron,-117.9603522,34.0722197
Shell,-117.9605862,34.0923756
Mobil,-117.9971092,34.0776497
Chevron,-118.0125861,34.0750672
Arco,-118.0133555,34.0750476
Arco,-117.9252165,34.0894405
Chevron,-117.9339656,34.0899257
Shell,-117.9076077,34.0891634
76,-117.9080991,34.0865823
Valero Gas,-117.9523782,34.0791314
USA Gas,-117.9527719,34.0793131
Sierra,-120.423401,37.9559407
Chevron,-120.3495758,38.2563186
,-119.4811111,38.5171944
76,-117.9890089,34.0796183
Chevron,-120.4560383,38.1343591
Kwik Serv,-120.4057207,38.0271105
Shell,-120.5592101,38.0830066
Shell,-120.6512537,37.9735552
Shell,-121.1469311,37.9054096
Shell,-120.4562956,38.1382629
The Grizzly Bear,-120.3516056,38.2552636
Kwik Serv,-120.3547538,38.2532669
Shell,-119.9870769,38.9251212
,-117.8505881,34.128598
USA Gas,-117.92339,34.013027
76,-117.91421,34.031477
,-117.8722748,34.1219896
Chevron,-117.9074466,34.1141794
Shell,-117.9073931,34.1214922
Shell,-117.957939,34.0199541
76,-117.9586113,34.0198082
Mobil,-117.9674407,33.997195
Valero,-117.9683244,33.9962716
76,-117.9562608,34.0089489
Chevron,-117.88923,33.987365
Mobil,-117.9625343,34.0109802
Chevron,-117.8867246,34.0099756
Mobil,-117.90794,34.070142
Chevron,-117.9584478,34.0202614
Mobil,-117.88951,33.987629
Chevron,-117.8500781,34.0158123
Thrifty Gas,-117.91748,34.024508
Arco,-117.90743,34.075668
Shell,-117.9632412,34.0107845
76,-117.8954815,34.0274778
Shell,-117.9074956,34.0701479
Chevron,-115.5155918,32.6788029
Arco,-115.5163479,32.6788705
76,-117.8815683,34.0787812
Valero,-117.9091617,34.006676
Mobil,-117.9124024,34.0072059
76,-117.9738085,34.0920034
Mobil,-117.9496559,34.0373502
Shell,-117.9503055,34.0374239
ARCO,-121.2922637,38.6489096
Covelo Redwood Oil Co Station,-123.2484423,39.791501
Shell,-122.8900852,41.4623033
76,-122.9016874,41.5511594
Seiad Valley Card Lock,-123.1993191,41.8435255
76,-117.9273018,34.0701366
Hoopa Mini-Mart Gas Station,-123.6856218,41.0646401
Patriot Gas,-123.6286903,40.9389456
Chevron Willow Creek,-123.6293897,40.939058
Renner Petroleum,-123.6326505,40.9394407
Kettenpom Store,-123.4610175,40.1572623
Frontier Fuel & Propane Minimart,-123.1726253,40.5543829
Weaverville Gas,-122.9373826,40.7279686
Redwoods Gas,-122.9367369,40.7274631
Chevron,-122.928608,40.7375598
Platina Store,-122.8932458,40.3596415
Connor Cardlock,-123.3736923,41.7993691
Patriot,-123.5375754,41.3025708
Gas Mart,-123.5460637,41.3002196
Trinity Center Fuels,-122.7050298,40.9845142
76,-121.9105157,37.4544895
76,-118.4672538,34.0012926
Arco,-118.4361557,33.9598395
Shell,-117.9738298,34.106941
Arco,-117.9347127,34.1074022
Shell,-117.9405316,34.1067461
Chevron,-117.9259956,34.0745018
76,-117.9461814,34.074462
Chevron,-117.9321156,34.0616086
ARCO 54678,-118.1298285,34.1688658
Paskenta General Store,-122.54655,39.8847284
Elk Creek Service Station,-122.5384914,39.6022144
Thunderhill Fuel,-122.3321767,39.5367531
,-118.4942282,34.0169539
Shell,-117.9381092,34.0685027
Chevron,-121.2671028,38.603495
Valero,-122.410142,37.630704
Texaco,-122.633226,38.231275
Fuel Station,-124.123805,40.243401
General Store Fuel Station,-124.28758,40.324585
Renner Petroleum,-124.2018617,40.6166232
Beacon,-122.5043225,37.9605653
Circle K,-122.5050358,37.9608813
,-121.252004,37.7970943
Diamond Mountain,-120.6564933,40.4309407
,-120.6576319,40.4178081
,-121.0570791,38.926502
Express Gas,-116.7698262,34.9197604
Valero,-121.8778161,37.6915229
76,-121.8746654,37.67709
Chevron,-121.8742958,37.6761797
7-Eleven,-121.7730431,37.6980885
Chevron,-121.7741929,37.6978032
Exxon,-121.7417365,37.7007416
Chevron,-121.7410253,37.7000648
Valero,-121.7403265,37.7008576
Chevron,-121.4810426,38.4256841
Shell,-121.48132,38.4271618
76,-121.481334,38.428104
Shell,-121.3850584,38.4094459
Chevron,-121.384287,38.408651
76,-121.699799,37.7152125
Valero,-121.7227841,37.7056767
Shell,-117.8354223,33.7734642
Arco,-117.6801947,33.6143302
,-117.1882575,33.1485292
Safeway Gas,-119.9683886,38.9453045
,-117.8288873,33.7595242
Arco,-117.835567,33.784355
Pilot,-117.5418873,34.991868
Chevron,-117.366699,33.6850729
,-117.8352842,33.8020102
76,-122.1394933,37.688298
Hometown Gas,-121.4021936,36.8538221
Mobil,-120.6459763,40.4149914
Soda Creek,-122.9783849,39.4204016
Fastrack,-122.1003472,40.0309796
76,-120.2535338,40.1280687
Chevron,-120.5010347,40.2895042
Chevron,-122.3784635,41.3970442
Fuel 24:7,-122.5499054,37.9512373
,-123.7287569,39.8783924
Sam's Club,-117.2886651,33.9372959
Arco,-117.2793536,33.937999
Eagle Feather Trading Post,-118.8815281,36.0913467
Shell,-119.3490557,35.6017254
QuikStop,-121.2713559,38.6646206
76,-118.4239987,34.0579416
Mobil,-118.4321215,34.0439303
Mobil,-118.3388011,34.0836025
76,-118.338451,34.0836025
Limited oil,-118.4177523,33.9945313
,-117.2267416,33.8007086
Arco,-119.7890645,36.7431086
,-118.5253754,34.0473973
Mobil,-117.9896609,33.7299122
SP Super Petrol,-118.4195127,34.0113809
G&M,-117.9888247,33.7161594
Chevron,-117.9891044,33.6935442
,-117.9884138,33.6869251
Shell,-118.363998,34.0584358
Shell,-122.1862392,37.8805888
,-119.9391092,37.8159494
Shell,-117.3079723,33.2317996
Gas & Shop,-122.5625191,37.9773009
,-118.1597071,33.8889047
7-Eleven,-117.2471665,32.9491543
,-117.3911539,33.2750252
,-117.3087879,33.3144273
Chevron,-122.7523283,38.5017128
MAG Aviation Fuel,-119.8463092,34.4292462
Beacon,-121.8003931,36.6864559
7-Eleven,-121.7916454,36.6835581
7-Eleven,-121.8015462,36.6945104
,-119.8794778,36.8365741
Fort Independence Travel Plaza,-118.2293613,36.8362813
Shell,-121.293018,38.8882784
,-121.292984,38.8894277
World Gas Station,-122.0371266,37.9580024
Valero,-122.0412071,37.9890019
Bonfare Market,-122.0410528,37.9894467
Shell,-122.1176017,38.0129753
Chevron,-122.0604117,37.9531671
Chevron,-122.0590552,37.9339304
,-121.3544166,38.653565
Shell,-121.5079625,38.4807477
76,-122.4821492,37.7541976
E-Z Trip Truck Stop,-119.9151259,36.8323272
Chevron,-119.9159135,36.8344206
Shell,-119.4279633,36.3497791
Shell,-118.9404294,34.9894286
7-Eleven,-121.9610361,38.0361672
Valero,-121.9423703,38.0264867
Chevron,-121.9279616,38.0265093
Chevron,-121.9422432,38.0205895
Shell,-121.9413977,38.0199318
Arco,-121.9666173,38.0197664
Arco,-122.2784164,37.8139955
76,-122.4712484,37.6927092
Leggett Patriot Gas Station,-123.7150188,39.8648108
AM PM,-121.9666297,38.0200826
USA Gasoline,-117.953842,33.6938112
Shell,-117.671963,33.6002161
Chevron,-122.4358288,37.7888814
Exxon,-122.4588436,37.7858681
Chevron,-117.9889491,34.0181856
Chevron,-117.8449016,33.9999538
Shell,-122.5645025,38.0878494
76,-117.8898387,34.0701616
Chevron,-117.8897604,34.0749942
76,-117.8727266,34.0736911
Chevron,-117.8484082,34.043189
Arco,-121.6996022,38.1623332
Shell,-121.692267,38.160414
,-119.4884214,35.8879288
Arco,-121.9556517,38.5307523
Shell,-122.0045695,38.3590239
Mobil,-121.9958585,38.3492696
B,-122.4843047,37.8587134
Shell,-122.3025413,38.3221372
Speedway,-122.3007437,38.3229643
Chevron,-122.28572,38.3251419
Chevron,-122.2848039,38.309946
Northgate Gas / Marin Smog,-122.528464,37.9963889
Conserv Fuel,-122.2982553,38.3158839
76,-118.314306,34.0528808
,-117.2813507,33.0194005
Arco,-119.7323644,36.7362737
,-119.736098,36.7290768
Arco,-119.7821296,36.7072889
Chevron,-116.2334703,33.7142639
am pm,-116.2283474,33.7152044
California Auto Service & Gas,-122.4622826,37.785181
,-119.7543694,36.728807
,-118.3195216,34.1829389
Patriot Fuel,-123.412025,40.3531471
,-118.5418012,34.4154003
,-118.5407681,34.4223174
,-118.5605627,34.4137058
Chevron,-119.1777548,34.2261188
76,-118.2747568,34.0491807
Chevron,-119.5306847,34.4048847
,-121.5714116,39.4984048
,-121.5688839,39.4982292
Rotten Robbie,-121.9781659,37.3076478
Chevron,-117.0751403,33.0179688
Arco,-118.4763645,34.0072555
76 and Jack in the Box,-117.3013768,33.947009
,-118.9137966,36.7874053
Chevron,-118.197988,33.7818951
Shell,-118.19807,33.7819255
76,-118.16725,33.8077886
Shell,-122.2281952,37.4553765
Valor Gas Station,-117.651861,34.1509177
Costco Gasoline,-117.9957213,33.7326502
,-117.9934732,33.8031834
Exxon,-121.9938513,37.3097352
Shell,-121.9505122,37.308539
,-119.4809925,38.5172653
Quick Serve,-122.0674088,38.2537248
,-117.6113285,34.0638391
Circle K,-117.6116516,34.0631118
Valero,-117.6505732,34.0566623
,-117.6512911,34.0422351
Chevron,-117.6513947,34.0335433
Shell,-117.6514256,34.0342033
Chevron,-117.8096134,35.6478377
All Star,-122.045961,37.9708475
Pilot,-122.2084737,39.751213
ARCO - AM/PM,-117.8654769,33.887693
76,-121.8419233,37.2762075
,-120.8438815,37.7681824
Mobil,-120.8532461,37.7636815
,-120.9219919,37.688776
Chevron,-121.6587519,40.884997
Shell,-122.3200852,37.5674619
Arco,-117.2905968,34.4851887
,-117.9717568,33.7300854
,-121.9410399,37.2665734
Shell,-122.0265269,37.5428261
Chevron,-122.0262836,37.5417505
Berry Brothers Gasoline,-117.9586682,33.8175577
76,-119.7007216,36.7502429
,-122.4805634,37.5057773
Santa Barbara Gas,-119.7052786,34.4181401
Valero,-119.8263108,36.7505082
Sinclair,-119.8310226,36.7570927
Arco,-119.8308421,36.756907
Kwik Serve,-119.6990678,37.2621026
CSSS Gasoline,-119.6917306,37.2637901
Shell,-118.6847748,34.0346115
Mobil,-118.3728374,34.0905059
76,-118.3639127,34.0982465
Mobil,-118.3611504,34.0982862
Arco,-118.5787776,34.0405053
Fuel 24/7,-122.5350318,37.8953225
Chevron,-122.5229914,37.9038605
Shell,-121.810507,36.5234323
76,-120.8068407,38.7273932
Chevron,-120.8312047,38.6889361
Chevron,-118.2898333,37.1663452
Chevron,-117.375742,34.427064
Shell,-117.3770855,34.427069
Patriot Gas,-123.6074317,40.4921235
Shell,-121.936419,37.701513
Chevron,-121.9355496,37.702786
Valero,-121.9621265,37.3842778
76,-122.437806,37.773776
Kwik Serv,-120.2614227,37.8223381
Kwik Serv,-120.9838365,37.7940905
The Claim Jumper,-120.2573983,37.8240583
Gas Station,-120.2613168,37.822516
Chevron Milpitas,-121.8747101,37.4164009
,-121.2658547,38.7976274
Chevron,-118.0789357,33.7593119
Mobil,-118.062983,33.7119709
,-122.2587547,40.4465464
True Zero,-121.9189346,37.3731081
,-119.6005791,34.4215586
Chevron,-122.1815797,37.7966187
,-122.3545082,41.4752984
Shell,-118.361615,34.0759256
,-119.6544318,37.3316022
Arco,-118.3668016,34.1526125
76,-118.3698352,34.1519893
Chevron,-118.3403622,34.1530849
Sunset Oil,-118.3858571,34.090434
,-123.1663452,39.1333215
Mobil,-118.3705525,34.1501964
76,-118.3496278,34.1751953
76,-122.6703289,38.2697979
,-121.9353079,37.7055243
Mobil,-118.1322217,34.1524469
Chevron Sayd Gas & Deli-Shop,-118.1990474,36.80192
Ga,-123.4419448,39.0659695
,-117.2320712,32.7214125
Conserv Fuel,-120.4214528,34.9230673
,-122.1920552,39.2788076
Arco,-119.0428537,35.3841608
Valero,-122.2209032,40.1527904
Valero,-122.2910605,40.4526204
,-121.2317517,40.3061576
Shell,-121.2327924,40.3058865
,-120.6911835,35.6216405
Arco,-122.5168361,37.8961658
76,-121.4156695,38.6111928
Beacon,-121.4173681,38.6110656
World Gas,-122.3320937,37.9494751
76,-121.4019077,38.6182907
Chevron Milpitas,-121.9208686,37.452032
Texaco,-121.4752168,38.6114844
Chevron,-121.4758189,38.6109909
Union 76,-122.8487169,38.425809
,-117.9277956,34.919864
Mobil,-121.5165526,38.6140016
Shell,-118.1977287,36.8001682
Mobil,-120.691798,35.6284681
Chevron,-121.9916109,37.5187735
Klem's,-120.667989,35.4878211
Gas & Shop,-121.6967674,38.5503038
,-122.0670238,37.405095
Skywood Gas,-122.2638496,37.3866021
,-121.9543516,37.2720545
,-121.9991022,37.2842224
,-119.7509055,34.4377325
Iwatani,-121.9691768,37.7726685
True Zero,-120.2384949,36.2528044
Iwatani,-121.522066,38.5693786
Shell,-121.4477131,38.6113216
76,-118.4447088,34.0203128
76,-118.4384586,34.0105426
Shell,-122.4781847,37.6596808
Arco,-118.3929691,33.8636871
Valero,-122.4688339,37.6503604
Shell,-117.0083045,33.7868089
Chevron,-122.3833002,37.6013059
Arco,-118.3717314,33.9014502
General Store,-117.4676385,36.3391646
QuikStop,-121.7558543,38.6770826
Chevron,-121.996339,37.3802422
Circle K Gas,-120.8342332,37.0742998
Arco,-118.3522443,33.8803997
76,-118.352143,33.8768284
Shell,-119.0540964,37.8126415
davis natural gas fueling station,-121.7323377,38.5452267
City of Davis fuel station,-121.7308426,38.5490741
Valero,-117.2266562,34.1288329
Chevron,-117.2329046,34.1355561
,-121.5716064,39.5203385
,-121.5751818,39.4806365
Browns Valley One Stop,-121.4134795,39.228532
Victoria Gas,-117.2265876,34.1215356
Circle K,-117.2127144,34.1353745
,-120.2390819,37.9712981
